id;name;lat;lon
490146100;Wien Weinhauser Gasse;48.230247;16.331404
490047000;Wien Hans-Mandl-Berufsschule;48.181525;16.338605
490113200;Wien Rustengasse;48.19135;16.327485
490017900;Wien Brüßlgasse;48.205994;16.320707
490043900;Wien Gunoldstraße;48.244656;16.361707
490061600;Wien Leibnizgasse;48.170801;16.375335
490103900;Wien Praterbrücke;48.203396;16.434268
490001100;Wien Aignerstraße;48.246283;16.374948
490152600;Wien Simonygasse;48.227631;16.328375
490036800;Wien Flurschützstraße/Längenfeldgasse;48.17935;16.34007
490175500;Wien Antonsplatz;48.170262;16.378499
490070200;Wien Hauffgasse;48.177705;16.412775
490061800;Wien Julius-Payer-Gasse;48.234292;16.420802
490038300;Wien Geistingergasse;48.245537;16.362813
490034400;Wien Franz-Josef-Spital;48.174918;16.348888
490020800;Wien Chimanistraße;48.239533;16.343764
490048400;Wien Geiselbergstraße;48.175386;16.407192
490021700;Wien Czartoryskigasse;48.227811;16.327449
490119000;Wien Schuhmeierplatz;48.211513;16.319332
490010900;Wien Barawitzkagasse;48.24462;16.355684
490080300;Wien Linnéplatz;48.236791;16.337796
490097200;Wien Obersteinergasse;48.240584;16.34496
490139200;Wien Knöllgasse/Troststraße;48.172779;16.353707
490135100;Wien Michael-Neumann-Gasse;48.246922;16.36728
490039300;Wien Gersthof;48.231155;16.329121
490027200;Wien Eisenstadtplatz;48.16948;16.384567
490066900;Wien Familienplatz;48.213527;16.318927
490173300;Wien Donauturm;48.241996;16.408792
490015900;Wien Grimmgasse;48.18691;16.328366
490149000;Wien Wilhelminenstraße;48.216215;16.319467
490171400;Wien Holbeingasse;48.170495;16.361644
490050800;Wien Hernals, Wattgasse;48.221518;16.321309
490139300;Wien Troststraße/Neilreichgasse;48.170001;16.364395
490076000;Wien Laxenburger Str./Troststr.;48.169093;16.37057
490157300;Wien Troststraße;48.169048;16.380315
490103700;Wien Possingergasse;48.209023;16.318046
490060600;Wien Johnstraße;48.19767;16.319637
490125300;Wien Silbergasse;48.242769;16.348762
490026200;Wien Albrechtskreithgasse;48.21928;16.320464
490166800;Wien Neue Donau;48.246697;16.395246
490010300;Wien Aßmayergasse;48.17873;16.337715
490119100;Wien Ettenreichgasse/Schulzentrum;48.168581;16.37395
490109900;Wien Richthausenstraße;48.223873;16.322757
490171500;Wien Starhemberg-Kaserne;48.170882;16.357024
490179700;Wien Hotel NH Danube City;48.2352;16.422087
490189600;Wien Schipanygasse;48.201472;16.436956
490086300;Wien Meidling Hauptstraße;48.183665;16.328941
490072500;Wien Kugelfanggasse;48.246167;16.398563
490072300;Wien Krottenbachstraße;48.240054;16.340951
490166500;Wien Johnstr./Schuselkagasse;48.199396;16.319071
490061100;Wien Josef-Melichar-Gasse;48.246023;16.401044
490025100;Wien Dänenstraße;48.237096;16.334551
490093700;Wien Niederhofstraße;48.181058;16.331189
490166400;Wien Schmelz, Gablenzgasse;48.206533;16.317264
490006700;Wien Anschützgasse;48.190371;16.323053
490126300;Wien Polkorabplatz;48.174541;16.411786
490023500;Wien Floridsdorfer Brücke;48.248603;16.387866
490036400;Wien Friedstraße;48.245438;16.404639
490042500;Wien Enkplatz;48.174343;16.41531
490126400;Wien Simoningplatz;48.179188;16.420676
490089100;Wien Mooslackengasse;48.248738;16.368341
490157900;Wien Guglgasse;48.185148;16.428146
490178700;Wien Absbergbrücke;48.167718;16.386517
490049100;Wien Heiligenstadt;48.249097;16.365779
490114700;Wien Sandrockgasse;48.246805;16.399021
490001200;Wien Auf der Schmelz;48.203648;16.316617
490042400;Wien Griegstraße;48.249385;16.375335
490144700;Wien Warhanekgasse;48.244477;16.408433
490140300;Wien Unfallkrankenhaus Meidling;48.173758;16.344735
490091100;Wien Johnstraße/Märzstraße;48.196223;16.318397
490113800;Wien Saarplatz;48.245259;16.34976
490171900;Wien Siebeneichengasse;48.188717;16.323404
490033600;Wien Flotowgasse;48.240593;16.338362
490187400;Wien Stadlauer Brücke;48.200259;16.438727
490144600;Wien Gersthof, Wallrißstraße;48.232045;16.327009
490157200;Wien Graffgasse;48.168994;16.357734
490175700;Wien Gottschalkgasse/Enkplatz;48.174846;16.414582
490097600;Wien Alsegger Straße/Czartoryskigasse;48.228988;16.323692
490029000;Wien Donaustadtbrücke;48.211792;16.440129
490149400;Wien Windtenstraße;48.170504;16.35154
490030100;Wien Heiligenstadt S+U/12.-Februar-Platz;48.248926;16.362714
490121000;Wien Schöffelgasse;48.231451;16.326011
490054500;Wien Hollergasse;48.186316;16.32459
490148500;Wien Wildbadgasse;48.24445;16.410042
490095900;Wien Oberdöbling;48.244396;16.344268
490107000;Wien Rappachgasse;48.179925;16.424389
490003100;Wien Alte Donau;48.237959;16.424227
490055400;Wien Hubertusdamm;48.250769;16.392189
490108000;Wien Redtenbachergasse;48.21332;16.314693
490064200;Wien Kaisermühlenstraße;48.213248;16.440947
490101300;Wien Pfenninggeldgasse;48.207423;16.313246
490168200;Wien Hernalser Friedhof;48.224485;16.319179
490149300;Wien Winckelmannstraße;48.190056;16.320428
490139700;Wien Türkenschanzplatz;48.234948;16.327233
490128700;Wien Spinnerin am Kreuz;48.170253;16.350345
490002600;Wien Alsegger Straße;48.231685;16.324366
490007800;Wien Arbeiterinnenstrandbad;48.243236;16.414105
490132900;Wien Strandbad Alte Donau;48.241465;16.417827
490015300;Wien Borkowskigasse;48.237087;16.330622
490107800;Wien Raxstraße/Rudolfshügelgasse;48.165677;16.363487
490089500;Wien Murlingengasse;48.176266;16.335953
490055700;Wien Hugo-Wolf-Park;48.238867;16.332932
490086500;Wien Dörfelstraße;48.175511;16.335791
490025600;Wien Kraftwerk Simmering;48.183584;16.429908
490032900;Wien Fischergrund;48.21608;16.44092
490018500;Wien Bundessportbad;48.240009;16.420973
490171300;Wien Schanzstraße/Akkonplatz;48.201221;16.314532
490031900;Wien 1. Haidequerstraße Mitte;48.182496;16.429198
490130100;Wien Praterkai;48.19962;16.441127
490100800;Wien Perntergasse;48.249151;16.355028
490027300;Wien Eisstoßgasse;48.217931;16.440911
490044700;Wien Gußriegelstraße;48.166333;16.35883
490154500;Wien Zeleborgasse;48.176788;16.333858
490145900;Wien Weiglgasse;48.187054;16.321714
490032400;Wien 1. Haidequerstraße Süd;48.181238;16.428362
490131200;Wien Stefan-Fadinger-Platz;48.167844;16.354282
490076100;Wien Laxenburger Straße/Raxstraße;48.164985;16.368314
490081400;Wien Lorystraße;48.171916;16.413862
490087700;Wien Minciostraße;48.202928;16.313156
490113600;Wien Römergasse;48.216898;16.313597
490110800;Wien Rodlergasse;48.240773;16.334155
490124400;Wien Siedlung Sonnheim;48.220089;16.440893
490050500;Wien Hernals;48.223235;16.314882
490004200;Wien Am Kanal;48.170019;16.410096
490112600;Wien Haschkagasse;48.180617;16.326964
490111800;Wien Rotenmühlgasse;48.183826;16.323692
490125200;Wien Sieveringer Straße;48.246149;16.34265
490046500;Wien Haidestraße;48.179512;16.42669
490168300;Wien Kastanienallee;48.172113;16.341499
490170300;Wien Amtshaus Muthgasse;48.251713;16.369608
490115800;Wien Linzer Straße/Johnstraße;48.192447;16.31632
490005300;Wien Gesundheitszentrum Süd;48.169911;16.345131
490071800;Wien Krenngasse;48.229564;16.319673
490003000;Wien Altdorferstraße;48.168698;16.349374
490141400;Wien Urselbrunnengasse;48.164931;16.390508
490157100;Wien Clemens-Holzmeister-Straße;48.169138;16.347873
490081800;Wien Lusthaus/Aspernallee;48.1934;16.440012
490124100;Wien Siedlung Einigkeit;48.222013;16.440857
490071500;Wien Krausegasse;48.174666;16.420407
490137300;Wien Tanbruckgasse;48.177058;16.32886
490098100;Wien Ottakring;48.212026;16.311673
490029500;Wien Daumegasse;48.163933;16.374553
490046800;Wien Halteraugasse;48.251947;16.363936
490170200;Wien Boschstraße/Halteraugasse;48.251713;16.365662
490036200;Wien Obkirchergasse;48.245771;16.342003
490111200;Wien Rosasgasse;48.18166;16.324555
490126200;Wien Meidling S+U, Eichenstraße;48.174684;16.332888
490045300;Wien Lusthaus;48.19109;16.439841
490121100;Wien Schönbrunn;48.185903;16.319476
490103500;Wien Hütteldorfer Straße;48.199126;16.312212
490101500;Wien Meidling;48.174343;16.331989
490014200;Wien Bischoffgasse;48.183377;16.321993
490186500;Wien Weinheimergasse;48.21368;16.311188
490025200;Wien Döblinger Bad;48.251156;16.356979
490025300;Wien Döblinger Friedhof;48.239344;16.328582
490100500;Wien Penzinger Straße;48.190335;16.315242
490054000;Wien Hohe Warte;48.251048;16.355118
490090400;Wien Mühlwasserstraße;48.214354;16.445082
490154600;Wien Ruckergasse;48.177759;16.326514
490002800;Wien Aichholzgasse;48.180321;16.324348
490016000;Wien Braunhubergasse;48.17179;16.418672
490181600;Wien Carl-Appel-Straße;48.168769;16.344915
490074600;Wien Veitschiweg;48.226166;16.440533
490165200;Wien Wachthausgasse;48.176231;16.425989
490090900;Wien Reinlgasse/Märzstraße;48.196618;16.311997
490068300;Wien Kleehäufel;48.208016;16.445981
490044500;Wien Gutraterplatz;48.20772;16.309345
490011100;Wien Morelligasse;48.250427;16.404136
490186700;Wien Aspernallee/Schule;48.196843;16.443985
490010000;Wien Broßmannplatz;48.251983;16.398365
490175900;Wien Stillfriedplatz;48.21296;16.309794
490125700;Wien Grillgasse;48.166936;16.407345
490115300;Wien Sauerburggasse;48.246239;16.338838
490012500;Wien Theodor-Körner-Gasse;48.249717;16.40766
490292400;Wien Betriebshof Raxstraße;48.163232;16.366912
490026400;Wien Eibesbrunnergasse;48.171035;16.337463
490131700;Wien Kendlerstraße;48.204708;16.309084
490101000;Wien Peter-Jordan-Straße;48.238652;16.325966
490048500;Wien Deinleingasse;48.221806;16.443922
490171800;Wien Spittelbreitengasse;48.176006;16.329049
490071400;Wien Kratzlgasse;48.241456;16.329813
490107400;Wien Laxenburger Str./Sahulkastr.;48.163079;16.367496
490039500;Wien Gersthofer Friedhof;48.229977;16.316545
490176100;Wien Wienerberg City;48.167951;16.344717
490008800;Wien Aspernallee;48.197023;16.445199
490028700;Wien Erndtgasse;48.237321;16.322658
490012900;Wien Mühlschüttel;48.249196;16.410725
490060100;Wien Johannes-Krawarik-Gasse;48.213787;16.30868
490050200;Wien Gersthof, Herbeckstraße;48.232467;16.317498
490124900;Wien Tivoligasse;48.180572;16.321148
490102800;Wien Pohlgasse;48.178676;16.324015
490012100;Wien Benatzkygasse;48.229941;16.439607
490108400;Wien Linzer Straße/Reinlgasse;48.193283;16.31143
490071700;Wien Kreilplatz;48.254356;16.366651
490063100;Wien Kagraner Brücke;48.239362;16.430169
490075400;Wien Laurentiusplatz;48.201931;16.308311
490003300;Wien Altes Landgut;48.161659;16.383425
490030400;Wien Döblinger Friedhof/Felix-Dahn-Str.;48.240036;16.326083
490084800;Wien Matthäus-Jiszda-Straße;48.253807;16.39485
490130300;Wien Lorenz-Mandl-Gasse;48.213212;16.308221
490176000;Wien Hertha-Firnberg-Straße;48.166477;16.346362
490042800;Wien Grinzinger Straße;48.254751;16.365366
490117600;Wien Schloss Schönbrunn;48.188123;16.313237
490126000;Wien Simmering;48.170163;16.420011
490099200;Wien Paradisgasse;48.248926;16.341841
490116000;Wien Meidling, Schedifkaplatz;48.173381;16.330047
490016200;Wien Scheffelstraße;48.251659;16.405547
490114000;Wien Sahulkastraße;48.162207;16.36221
490030900;Wien Fernsprechamt Heiligenstadt;48.254077;16.359774
490084000;Wien Maroltingergasse;48.213464;16.306522
490080600;Wien Raffineriestraße/Ostbahnbrücke;48.20549;16.449136
490150800;Wien Am Europlatz;48.171439;16.333031
490112100;Wien Sandleitengasse;48.217815;16.307547
490003200;Wien Ratschkygasse;48.177597;16.323611
490054200;Wien Hohenbergstraße;48.174145;16.325921
490134400;Wien Swatoschgasse;48.165857;16.410626
490022400;Wien Daringergasse;48.246634;16.33473
490131600;Wien Steinbrechergasse;48.233591;16.438673
490008000;Wien Armbrustergasse;48.253915;16.35554
490046700;Wien Eckpergasse;48.233348;16.316554
490032000;Wien Dammhaufengasse;48.195755;16.447078
490148900;Wien Rankgasse;48.210902;16.305614
490121200;Wien Gatterholzgasse;48.17846;16.320707
490129900;Wien Stadlau;48.219172;16.448327
490044300;Wien Gustav-Pick-Gasse;48.241978;16.326262
490070800;Wien Kornauthgasse;48.160913;16.366876
490107300;Wien Ravelinstraße;48.173498;16.427112
490042900;Wien Lange Allee;48.227379;16.444525
490016600;Wien Breitensee;48.198245;16.30636
490008100;Wien Arminenstraße;48.236278;16.437585
490059700;Wien Joachimsthalerplatz;48.208843;16.304922
490034700;Wien Franz-Pletersky-Weg;48.213284;16.450709
490140600;Wien Unter der Kirche;48.172356;16.426951
490036600;Wien Frömmlgasse;48.256252;16.392126
490092500;Wien Neugebauerweg;48.253915;16.35136
490013100;Wien Franz-Eder-Weg;48.177246;16.434511
490147700;Wien Wienerbergbrücke;48.172275;16.327296
490137700;Wien Theodor-Sickel-Gasse;48.160239;16.392342
490045000;Wien Dornbach;48.226363;16.307718
490175600;Wien Simmering S+U/Kaiserebersdorfer Str.;48.169129;16.421818
490014700;Wien Blériotgasse;48.170972;16.425638
490033400;Wien Floridsdorf;48.256792;16.400298
490078400;Wien Liebknechtgasse;48.222624;16.306792
490016800;Wien Bretschneidergasse;48.254239;16.348124
490120800;Wien Schöberweg;48.230939;16.311295
490030200;Wien Diesterweggasse;48.193759;16.306333
490137600;Wien Theergasse;48.174954;16.32255
490120200;Wien Scheibenbergstraße;48.238858;16.318145
490129100;Wien Schreinerweg;48.227505;16.447239
490184600;Wien Phillipsgasse;48.189562;16.308877
490023800;Wien Siebeckstraße;48.241834;16.434654
490087900;Wien Mitterfeldgasse;48.165219;16.415247
490085800;Wien Max-Mauermann-Gasse;48.163115;16.409377
490148000;Wien Wienerfeldgasse;48.158261;16.360287
490081500;Wien Anton-Stilling-Platz;48.166657;16.41958
490019400;Wien Börnergasse;48.24756;16.331629
490092800;Wien Neulandschule;48.158773;16.387398
490123100;Wien Sickenberggasse;48.258032;16.366975
490123000;Wien Sibeliusstraße;48.159115;16.366687
490116400;Wien Schillwasserweg;48.205418;16.453325
490006100;Wien An den langen Lüssen;48.252657;16.341913
490111100;Wien Rohrhofergasse;48.17161;16.429207
490023600;Wien Donaustadtstraße;48.233681;16.443689
490191300;Wien Rosenackerstraße;48.224278;16.305848
490013400;Wien Bernoullistraße;48.240171;16.437028
490176300;Wien Steinmüllergasse;48.224422;16.306172
490056800;Wien Häußlergasse;48.238193;16.439581
490147300;Wien Wiedgasse;48.221437;16.451087
490055100;Wien Hoßplatz;48.255003;16.407849
490037800;Wien Gatterhölzl;48.17588;16.318756
490088900;Wien Montleartstraße;48.202407;16.302162
490062700;Wien Kagran;48.24347;16.433576
490005000;Wien Am Spitz;48.258203;16.397376
490037200;Wien Ottakringer Friedhof;48.214075;16.301524
490036900;Wien Fultonstraße;48.253241;16.414546
490078000;Wien Leyserstraße;48.198119;16.302387
490040400;Wien Glanzing;48.243182;16.32175
490042700;Wien Am Bahnhof;48.223945;16.451087
490100300;Wien Penzing;48.192654;16.305327
490116300;Wien Zillbauerplatz;48.208142;16.454781
490180100;Wien Stranitzkygasse;48.176024;16.318145
490031400;Wien Fickeysstraße;48.167044;16.423706
490036100;Wien Friedjunggasse;48.16503;16.41904
490095100;Wien Dückegasse;48.247344;16.427742
490039000;Wien Geringergasse;48.168005;16.425962
490169100;Wien Klinik Ottakring;48.208277;16.300427
490011800;Wien Bellevuestraße;48.248693;16.328447
490090800;Wien Männertreugasse;48.159843;16.404756
490173500;Wien Prandaugasse;48.246418;16.430151
490071100;Wien KGV Alsrückenweg;48.231694;16.308185
490025000;Wien Dunantgasse;48.260028;16.388926
490099500;Wien Patrizigasse;48.25725;16.404145
490094800;Wien Nußdorf;48.260217;16.367658
490123400;Wien Siebenbürgerstraße;48.232692;16.446538
490046400;Wien 7. Haidequerstraße;48.179125;16.442322
490069800;Wien Kollburggasse;48.218372;16.301228
490018200;Wien Grünhaufenbrücke;48.192258;16.452219
490064900;Wien Kanalstraße;48.21261;16.456031
490011600;Wien Nußdorf, Beethovengang;48.259543;16.363055
490125900;Wien Simmeringer Haide;48.177453;16.440596
490166300;Wien Otto-Weber-Gasse;48.204825;16.456166
490033100;Wien Florian-Geyer-Gasse;48.156931;16.391803
490180200;Wien Stryeckgasse;48.259381;16.396163
490095700;Wien Oriongasse;48.176302;16.439877
490004300;Wien Am Kanal/Hasenleitengasse;48.163673;16.418429
490176800;Wien Karl-Metschl-Gasse;48.223604;16.302747
490042600;Wien Grinzing;48.255488;16.342155
490176400;Wien Umlauftgasse;48.2247;16.302594
490075000;Wien Langsulzgasse;48.157928;16.399749
490129200;Wien Smolagasse;48.227415;16.451114
490133000;Wien Strandbad Stadlau;48.214507;16.456363
490103100;Wien Polgarstraße;48.231245;16.449702
490128900;Wien Vernholzgasse;48.226849;16.452013
490172600;Wien Edelsinnstraße/Schwenkgasse;48.172257;16.319736
490080000;Wien Lindenbauergasse;48.169686;16.432021
490052000;Wien Hietzing;48.187791;16.303861
490116200;Wien Schemmerlstraße/Hasenleitengasse;48.162801;16.41824
490002100;Wien Carminweg;48.253178;16.421063
490074900;Wien Langobardenstraße;48.224494;16.454736
490124500;Wien Siedlung Südost;48.156409;16.394607
490099700;Wien Paulinensteig;48.218408;16.299493
490156100;Wien Cumberlandstraße;48.192132;16.301848
490054300;Wien Hohenfelsplatz;48.174118;16.316608
490064800;Wien Kammerergasse;48.244683;16.318568
490067600;Wien Kierischitzweg;48.200025;16.457172
490018700;Wien Burgersteingasse;48.202569;16.297955
490047900;Wien Hasenleiten;48.161758;16.417872
490117000;Wien Angerer Straße;48.260441;16.399345
490150000;Wien Wohnpark Lobau;48.217509;16.45746
490028800;Wien Erzherzog-Karl-Straße;48.229564;16.453226
490024100;Wien Dornbacher Straße;48.228161;16.301875
490146400;Wien Weißenthurngasse;48.174819;16.314559
490005500;Wien Ameisgasse;48.193849;16.29952
490094300;Wien Nordbrücke;48.261143;16.395381
490139600;Wien Twarochgasse;48.23306;16.305327
490106700;Wien Rallenweg;48.20443;16.458925
490036500;Wien Frödenplatz;48.155304;16.358651
490092700;Wien Neu-Kagran;48.236494;16.447554
490067500;Wien Sanddorngasse;48.218678;16.457829
490098700;Wien Otto-Probst-Straße;48.156176;16.3551
490001400;Wien Alaudagasse;48.153892;16.382328
490047300;Wien Hardeggasse;48.220889;16.457793
490121400;Wien Schöpfwerk;48.163457;16.331665
490131800;Wien Steinlegasse;48.211648;16.296589
490147900;Wien Wienerfeld;48.154468;16.364628
490072100;Wien Kronawettergasse;48.155025;16.396091
490011900;Wien Jedlesee, Bellgasse;48.262635;16.386958
490098400;Wien Attemsgasse;48.247875;16.43425
490131300;Wien Steigenteschgasse;48.245564;16.439158
490121700;Wien Sebastian-Kohl-Gasse;48.258805;16.409601
490133700;Wien Stadlauer Friedhof;48.219873;16.458107
490038100;Wien Gaßmannstraße;48.174262;16.313066
490105600;Wien Pötzleinsdorf;48.240899;16.311197
490060700;Wien Josef-Baumann-Gasse;48.251263;16.430295
490139400;Wien Tscherttegasse;48.165075;16.327908
490176700;Wien Spinozagasse;48.224323;16.298126
490175300;Wien Franz-Schreker-Gasse;48.154045;16.363361
490126500;Wien Sindinggasse;48.153452;16.370642
490066000;Wien Karthäuserstraße;48.250544;16.323889
490118600;Wien Floridsdorfer Markt;48.262095;16.400307
490004500;Wien Am Platz;48.186056;16.301488
490033200;Wien Florian-Hedorfer-Straße;48.165614;16.431256
490015600;Wien Braillegasse;48.202713;16.295061
490143900;Wien Waidäckergasse;48.207369;16.29427
490018300;Wien Computerstraße/Gutheil-Schoder-Gasse;48.159879;16.337068
490018600;Wien Bunsengasse;48.263255;16.390994
490052600;Wien Himmelstraße;48.257232;16.337481
490157800;Wien Gadnergasse;48.159502;16.41744
490137100;Wien Tesarekplatz;48.155367;16.35065
490066500;Wien Kempfengerngasse;48.220026;16.295861
490000300;Wien Ada-Christen-Gasse;48.152832;16.386041
490037700;Wien Gattergasse;48.160841;16.422465
490157400;Wien Schemmerlstraße/Unterfeld;48.160454;16.421305
490021200;Wien Triester Str./Computerstraße;48.157632;16.342021
490127600;Wien Sonnergasse;48.167772;16.319161
490038700;Wien Genochplatz;48.229321;16.455932
490047200;Wien Hütteldorfer Str./Lützowgasse;48.197247;16.29489
490049900;Wien Hellingstraße;48.187503;16.456112
490044400;Wien Gutheil-Schoder-Gasse;48.159457;16.335845
490014600;Wien Bleibtreustraße;48.177974;16.449037
490081900;Wien Linzer Straße/Lützowgasse;48.194344;16.2956
490096000;Wien Grohnergasse;48.15694;16.343189
490039400;Wien Ehrenpreisgasse;48.218021;16.46128
490063000;Wien Kagraner Anger;48.239353;16.448696
490037000;Wien Funkengerngasse;48.215397;16.29365
490022000;Wien Dampfkraftwerk Donaustadt;48.197472;16.460921
490070100;Wien Konstanziagasse;48.228116;16.457793
490178100;Wien Undsetgasse;48.152184;16.367541
490114100;Wien Saikogasse;48.250634;16.436335
490060800;Wien Josef-Enslein-Platz;48.151852;16.37155
490133600;Wien Strehlgasse;48.246472;16.314783
490103400;Wien Portnergasse;48.244405;16.443787
490007200;Wien Anton-Störck-Gasse;48.264936;16.386364
490146700;Wien Schafberg/Werfelstraße;48.234795;16.301911
490185300;Wien Hanusch-Krankenhaus;48.198811;16.293775
490031500;Wien Filmteichstraße;48.152625;16.396846
490023300;Wien Dommayergasse;48.186451;16.298782
490184700;Wien Weinzierlgasse;48.192177;16.295753
490146300;Wien Weißenböckstraße;48.162126;16.42865
490138300;Wien Edelsinnstraße;48.170891;16.311242
490051500;Wien Heuberggasse;48.228701;16.297569
490122300;Wien Selma-Lagerlöf-Gasse;48.151079;16.376063
490068100;Wien Jungbauerweg;48.155277;16.345266
490185700;Wien Am Schöpfwerk/Eibesbrunnerg.;48.160526;16.329966
490295300;Wien Pensionisten-Wohnhaus Laaer Berg;48.15125;16.384567
490005400;Wien Ameisbachzeile;48.201328;16.292157
490015800;Wien Braungasse;48.226957;16.296095
490048900;Wien Hawlicekgasse;48.260316;16.415714
490098600;Wien Otto-Probst-Platz;48.153829;16.349023
490036700;Wien Fröschelgasse;48.251974;16.32095
490078200;Wien Lichtensterngasse;48.160122;16.330694
490086900;Wien Mergenthalerplatz;48.243398;16.446736
490059400;Wien Jeneweingasse;48.265988;16.385223
490006500;Wien Liebhartstal;48.215747;16.291906
490173700;Wien Veterinärmedizinische Universität;48.25361;16.43149
490016100;Wien Braunschweiggasse;48.18949;16.295456
490084600;Wien Matschgasse;48.208736;16.290764
490096300;Wien Oberer Reisenbergweg;48.259426;16.335737
490033900;Wien Flötzersteigbrücke;48.207189;16.290773
490148800;Wien Wilhelm-Kreß-Platz;48.160356;16.426879
490098300;Wien Ottakringer Bad;48.212547;16.290575
490055900;Wien Husarenweg;48.202713;16.464804
490014000;Wien Schierlinggrundbrücke;48.208709;16.464804
490176600;Wien Jenschikweg;48.224071;16.29338
490085600;Wien Max-Fleischer-Gasse;48.1508;16.389735
490069900;Wien Koloniestraße;48.265826;16.393268
490115500;Wien Schafbergbad;48.236207;16.301039
490143500;Wien Miriam-Makeba-Gasse;48.231748;16.458053
490180500;Wien Burgenlandgasse;48.15258;16.4033
490155400;Wien Bahnsteggasse;48.265008;16.402024
490067300;Wien Khevenhüllerstraße;48.243497;16.307062
490004800;Wien Am Schöpfwerk;48.161228;16.324608
490180400;Wien Hederichgasse;48.15276;16.405278
490076400;Wien Lebingergasse;48.204043;16.29
490132700;Wien Stockholmer Platz;48.149784;16.382382
490155100;Wien Binsenweg;48.21065;16.465865
490052500;Wien Himmelmutterweg;48.23066;16.296041
490072900;Wien Kurpark Nordeingang;48.151996;16.401727
490136400;Wien Tamariskengasse;48.216547;16.464867
490185200;Wien Eckartsaugasse;48.166603;16.315754
490096800;Wien Obergfellplatz;48.266635;16.389466
